Category,Kind,Fabric,Cut,Product_Code,Brand,Color,Warehouse,Location,Supplier,Balance,29,2XL,30,31,32,33,34,35,36,37,38,39,3XL,40,41,42,43,44,45,46,47,48,4XL,50,52,54,56,58,5XL,60,62,64,66,68,6XL,70,L,M,S,XL,XS
Accessories,Bags and Wallets,Wallets,Wallets in Genuine Leather,882-WP734,Will Polo,2 Brown,Warehouse,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bags and Wallets,Wallets,Wallets in Genuine Leather,882-WP734,Will Polo,3 Havan,Retail,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bags and Wallets,Wallets,Wallets in Genuine Leather,882-WP734,Will Polo,3 Havan,Warehouse,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-CK232L,Cerit-Kemer,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-GZ216L,Guzzy,Black,Retail,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-WP200L,Will Polo,Black,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-WP200L,Will Polo,Navy,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-WP201L,Will Polo,Black,Retail,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-WP201L,Will Polo,L.Brown,Retail,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-WP201L,Will Polo,Navy,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Casual Genuine Leather,852-WP202L,Will Polo,Brown,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Causal Belts,Causal Faux Leather,852-GZ215F,Guzzy,Black,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-AS213F,AYS,Navy,Retail,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-AS214F,AYS,Navy,Retail,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ203F,Guzzy,Black,Retail,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ203F,Guzzy,Brown,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ203F,Guzzy,L.Brown,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ204F,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ205F,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ205F,Guzzy,Brown,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ206F,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ207F,Guzzy,Black,Retail,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ207F,Guzzy,L.Brown,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ208F,Guzzy,Black,Retail,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ208F,Guzzy,Brown,Retail,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ209F,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ210F,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ211F,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ217F,Guzzy,L.Brown,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ236F,Guzzy,Brown,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-GZ253F,Guzzy,Brown,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Faux Leather,852-KL218F,Kemer-Land,Navy,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-AS222L,AYS,Black,Retail,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-AS223L,AYS,Brown,Retail,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-AS233L,AYS,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ224L,Guzzy,Black,Retail,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ225L,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ227L,Guzzy,L.Brown,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ228L,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ229L,Guzzy,L.Brown,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ230L,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ257L,Guzzy,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ258L,Guzzy,Black,Retail,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-GZ259L,Guzzy,Black,Retail,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-KD219L,Katri-Deri,L.Brown,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-KD231L,Katri-Deri,Black,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-KD256L,Katri-Deri,Black,Retail,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-WP220L,Will Polo,Brown,Retail,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-WP221L,Will Polo,Brown,Retail,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Belts,Classic Belts,Genuine Leather,852-WP235L,Will Polo,Black,Retail,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,1 Red,Retail,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,1 Red,Warehouse,OF-REC-C2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,10 Black,Retail,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,10 Black,Warehouse,OF-REC-C2,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,12 Gold,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,12 Gold,Warehouse,OF-REC-C2,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,14 Navy,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,14 Navy,Warehouse,OF-REC-C2,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,15 Fuchsia,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,15 Fuchsia,Warehouse,OF-REC-C2,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,16 Gitan,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,16 Gitan,Warehouse,OF-REC-C2,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,18 Aqua,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,18 Aqua,Warehouse,OF-REC-C2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,2 Somo,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,2 Somo,Warehouse,OF-REC-C2,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,20 Mov,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,20 Mov,Warehouse,OF-REC-C2,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,21 Blue,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,21 Blue,Warehouse,OF-REC-C2,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,23 Red,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,23 Red,Warehouse,OF-REC-C2,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,24 D.Olive,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,24 D.Olive,Warehouse,OF-REC-C2,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,25 L.Silver,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,25 L.Silver,Warehouse,OF-REC-C2,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,3 Bordo,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,3 Bordo,Warehouse,OF-REC-C2,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,4 L.Olive,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,4 L.Olive,Warehouse,OF-REC-C2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,5 Green,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,5 Green,Warehouse,OF-REC-C2,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,6 Purple,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,6 Purple,Warehouse,OF-REC-C2,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,7 Pink,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,7 Pink,Warehouse,OF-REC-C2,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,8 Silver,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,8 Silver,Warehouse,OF-REC-C2,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,9 White,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP101,Vista Moda,9 White,Warehouse,OF-REC-C2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,1 Black,Retail,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,1 Black,Warehouse,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,2 White,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,2 White,Warehouse,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,4 Navy,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,4 Navy,Warehouse,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,5 White-Black,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP102,Vista Moda,5 White-Black,Warehouse,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,1 Black,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,1 Black,Warehouse,OF-REC-C1,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,2 Bordo,Retail,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,2 Bordo,Warehouse,OF-REC-C1,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,3 Red,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,3 Red,Warehouse,OF-REC-C1,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,4 Silver,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,4 Silver,Warehouse,OF-REC-C1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,5 White,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP201,Vista Moda,5 White,Warehouse,OF-REC-C1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2301,Vista Moda,Black,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2301,Vista Moda,Black,Warehouse,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2301,Vista Moda,Red,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2301,Vista Moda,Red,Warehouse,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2302,Vista Moda,Black,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2302,Vista Moda,Black,Warehouse,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2303,Vista Moda,Black,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2303,Vista Moda,Black,Warehouse,OF-SH-B1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2303,Vista Moda,Bordo,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2303,Vista Moda,Bordo,Warehouse,OF-SH-B1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2304,Vista Moda,Black-Brick,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2304,Vista Moda,Black-Brick,Warehouse,OF-SH-B1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2305,Vista Moda,Navy,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2305,Vista Moda,Navy,Warehouse,OF-SH-B1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2306,Vista Moda,Bordo,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2306,Vista Moda,Bordo,Warehouse,OF-SH-B1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2307,Vista Moda,Bordo,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2307,Vista Moda,Bordo,Warehouse,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2307,Vista Moda,Navy,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2307,Vista Moda,Navy,Warehouse,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2307,Vista Moda,Red,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2307,Vista Moda,Red,Warehouse,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2308,Vista Moda,Bordo-Silver,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2308,Vista Moda,Bordo-Silver,Warehouse,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2308,Vista Moda,Navy-Silver,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2308,Vista Moda,Navy-Silver,Warehouse,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2309,Vista Moda,Black,Retail,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2309,Vista Moda,Black,Warehouse,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2309,Vista Moda,Bordo,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2309,Vista Moda,Bordo,Warehouse,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2309,Vista Moda,Navy,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2309,Vista Moda,Navy,Warehouse,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2310,Vista Moda,Black-Silver,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2310,Vista Moda,Black-Silver,Warehouse,OF-SH-B1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2310,Vista Moda,Bordo-Silver,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2310,Vista Moda,Bordo-Silver,Warehouse,OF-SH-B1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessories,Bow Ties and Cummerbund,Bow Ties,,PAP2310,Vista Moda,Navy-Blue-Bordo,Retail,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
